country,DATE,TIME PERIOD,holdings,total_assets,nexus
Belgium,2002-05-31,2002May,82477.0,773563.0,0.1066196289119309
Belgium,2002-06-30,2002Jun,77673.0,776189.0,0.10006969951906043
Belgium,2002-07-31,2002Jul,76676.0,770827.0,0.09947238485418908
Belgium,2002-08-31,2002Aug,76650.0,770979.0,0.0994190503243279
Belgium,2002-09-30,2002Sep,76527.0,786212.0,0.09733634185181606
Belgium,2002-10-31,2002Oct,78627.0,778257.0,0.10102960847123765
Belgium,2002-11-30,2002Nov,80953.0,804043.0,0.10068242618864912
Belgium,2002-12-31,2002Dec,79663.0,775977.0,0.10266154795825135
Belgium,2003-01-31,2003Jan,75141.0,771559.0,0.09738853412376759
Belgium,2003-02-28,2003Feb,76418.0,789663.0,0.09677292718539428
Belgium,2003-03-31,2003Mar,71107.0,776234.0,0.09160510876874757
Belgium,2003-04-30,2003Apr,72239.0,800584.0,0.09023287999760175
Belgium,2003-05-31,2003May,73184.0,820372.0,0.08920831037626832
Belgium,2003-06-30,2003Jun,70840.0,800607.0,0.08848286362722284
Belgium,2003-07-31,2003Jul,72113.0,784175.0,0.09196034048522332
Belgium,2003-08-31,2003Aug,75476.0,778618.0,0.09693585301136115
Belgium,2003-09-30,2003Sep,74364.0,786430.0,0.09455895629617385
Belgium,2003-10-31,2003Oct,75050.0,789359.0,0.09507714487324526
Belgium,2003-11-30,2003Nov,79165.0,802982.0,0.09858876039562531
Belgium,2003-12-31,2003Dec,74159.0,830405.0,0.08930461642210728
Belgium,2004-01-31,2004Jan,74913.0,831582.0,0.0900849224730694
Belgium,2004-02-29,2004Feb,74341.0,840640.0,0.08843381233346022
Belgium,2004-03-31,2004Mar,73755.0,879536.0,0.08385671535900747
Belgium,2004-04-30,2004Apr,72568.0,870328.0,0.08338005901223447
Belgium,2004-05-31,2004May,72254.0,862537.0,0.08376916004762694
Belgium,2004-06-30,2004Jun,72484.0,890329.0,0.08141260140914201
Belgium,2004-07-31,2004Jul,71189.0,878101.0,0.08107153960649173
Belgium,2004-08-31,2004Aug,69807.0,889654.0,0.07846533596207064
Belgium,2004-09-30,2004Sep,70043.0,897260.0,0.07806321467579073
Belgium,2004-10-31,2004Oct,67647.0,904662.0,0.07477599368603965
Belgium,2004-11-30,2004Nov,66625.0,914520.0,0.07285242531601277
Belgium,2004-12-31,2004Dec,66294.0,916484.0,0.07233514169369024
Belgium,2005-01-31,2005Jan,65967.0,947585.0,0.06961591836088583
Belgium,2005-02-28,2005Feb,68180.0,950163.0,0.07175610921494523
Belgium,2005-03-31,2005Mar,66552.0,981891.0,0.06777941747098201
Belgium,2005-04-30,2005Apr,64058.0,987550.0,0.06486557642651004
Belgium,2005-05-31,2005May,62095.0,994539.0,0.06243596279281154
Belgium,2005-06-30,2005Jun,62039.0,1021899.0,0.06070952217391347
Belgium,2005-07-31,2005Jul,62876.0,1008394.0,0.062352612173416345
Belgium,2005-08-31,2005Aug,62817.0,1003610.0,0.06259104632277478
Belgium,2005-09-30,2005Sep,62152.0,1027585.0,0.0604835609706253
Belgium,2005-10-31,2005Oct,64809.0,1036007.0,0.06255652712771245
Belgium,2005-11-30,2005Nov,64832.0,1043545.0,0.06212669314691748
Belgium,2005-12-31,2005Dec,64900.0,1057749.0,0.06135671128027538
Belgium,2006-01-31,2006Jan,64501.0,1057412.0,0.06099892946174244
Belgium,2006-02-28,2006Feb,65900.0,1045553.0,0.06302884693554511
Belgium,2006-03-31,2006Mar,67381.0,1062999.0,0.0633876419451006
Belgium,2006-04-30,2006Apr,69042.0,1068153.0,0.06463680764834251
Belgium,2006-05-31,2006May,65011.0,1071460.0,0.06067515352882982
Belgium,2006-06-30,2006Jun,66904.0,1066208.0,0.06274948227737927
Belgium,2006-07-31,2006Jul,66421.0,1067603.0,0.06221507433006464
Belgium,2006-08-31,2006Aug,65248.0,1064096.0,0.06131777583977385
Belgium,2006-09-30,2006Sep,63390.0,1062895.0,0.05963900479351206
Belgium,2006-10-31,2006Oct,63747.0,1083391.0,0.05884025250348212
Belgium,2006-11-30,2006Nov,61707.0,1091573.0,0.056530346573247965
Belgium,2006-12-31,2006Dec,60330.0,1124528.0,0.05364917547628872
Belgium,2007-01-31,2007Jan,58999.0,1147666.0,0.05140781377160254
Belgium,2007-02-28,2007Feb,59231.0,1148044.0,0.05159297030427405
Belgium,2007-03-31,2007Mar,55438.0,1147105.0,0.04832861856586799
Belgium,2007-04-30,2007Apr,54570.0,1160608.0,0.047018459290303016
Belgium,2007-05-31,2007May,55554.0,1216059.0,0.045683638705029936
Belgium,2007-06-30,2007Jun,54422.0,1219686.0,0.04461968080309194
Belgium,2007-07-31,2007Jul,52538.0,1200991.0,0.0437455401414332
Belgium,2007-08-31,2007Aug,50545.0,1225677.0,0.041238433943037195
Belgium,2007-09-30,2007Sep,50933.0,1214426.0,0.041939978228397616
Belgium,2007-10-31,2007Oct,48727.0,1271078.0,0.038335176912825175
Belgium,2007-11-30,2007Nov,49361.0,1276098.0,0.03868119846594854
Belgium,2007-12-31,2007Dec,45168.0,1301894.0,0.03469406879515537
Belgium,2008-01-31,2008Jan,48347.0,1365565.0,0.03540439305342477
Belgium,2008-02-29,2008Feb,49654.0,1353674.0,0.03668091431171759
Belgium,2008-03-31,2008Mar,47254.0,1311302.0,0.03603593985214695
Belgium,2008-04-30,2008Apr,48994.0,1362700.0,0.03595362148675424
Belgium,2008-05-31,2008May,51017.0,1372641.0,0.03716703784893501
Belgium,2008-06-30,2008Jun,53251.0,1367637.0,0.038936501425451346
Belgium,2008-07-31,2008Jul,51590.0,1375901.0,0.037495430267148584
Belgium,2008-08-31,2008Aug,51331.0,1397995.0,0.036717584826841294
Belgium,2008-09-30,2008Sep,46588.0,1414511.0,0.032935763666737124
Belgium,2008-10-31,2008Oct,46367.0,1317906.0,0.03518232711589446
Belgium,2008-11-30,2008Nov,46635.0,1334914.0,0.03493483475339985
Belgium,2008-12-31,2008Dec,46084.0,1276321.0,0.03610690414088619
Belgium,2009-01-31,2009Jan,50800.0,1288626.0,0.03942183379816952
Belgium,2009-02-28,2009Feb,52421.0,1272187.0,0.041205420272334176
Belgium,2009-03-31,2009Mar,50626.0,1247998.0,0.04056577013745214
Belgium,2009-04-30,2009Apr,50258.0,1230839.0,0.040832310318408824
Belgium,2009-05-31,2009May,50411.0,1207472.0,0.041749208263214384
Belgium,2009-06-30,2009Jun,52009.0,1193719.0,0.043568880113326505
Belgium,2009-07-31,2009Jul,51990.0,1180603.0,0.04403681847327171
Belgium,2009-08-31,2009Aug,51112.0,1166474.0,0.04381752186503943
Belgium,2009-09-30,2009Sep,50772.0,1162553.0,0.043672847603507106
Belgium,2009-10-31,2009Oct,50599.0,1154124.0,0.043841909534850676
Belgium,2009-11-30,2009Nov,51970.0,1153606.0,0.0450500430823002
Belgium,2009-12-31,2009Dec,52420.0,1157431.0,0.045289956809520394
Belgium,2010-01-31,2010Jan,50870.0,1150752.0,0.044205875809905176
Belgium,2010-02-28,2010Feb,52021.0,1152239.0,0.04514775146475688
Belgium,2010-03-31,2010Mar,52203.0,1146162.0,0.045545917592801015
Belgium,2010-04-30,2010Apr,53242.0,1162127.0,0.0458142698689558
Belgium,2010-05-31,2010May,53082.0,1202720.0,0.044134960755620595
Belgium,2010-06-30,2010Jun,54080.0,1216624.0,0.044450873893659835
Belgium,2010-07-31,2010Jul,56915.0,1166243.0,0.0488020078148379
Belgium,2010-08-31,2010Aug,59684.0,1223757.0,0.0487711204103429
Belgium,2010-09-30,2010Sep,57887.0,1171829.0,0.04939884573602463
Belgium,2010-10-31,2010Oct,57062.0,1153928.0,0.0494502256639929
Belgium,2010-11-30,2010Nov,58597.0,1151920.0,0.05086898395721925
Belgium,2010-12-31,2010Dec,57279.0,1134734.0,0.050477909360255355
Belgium,2011-01-31,2011Jan,61710.0,1115359.0,0.05532747752069065
Belgium,2011-02-28,2011Feb,62309.0,1118028.0,0.05573116236802656
Belgium,2011-03-31,2011Mar,61813.0,1092850.0,0.05656128471427918
Belgium,2011-04-30,2011Apr,62127.0,1092537.0,0.05686489336287924
Belgium,2011-05-31,2011May,63329.0,1107773.0,0.05716784936986188
Belgium,2011-06-30,2011Jun,63391.0,1097871.0,0.05773993483751734
Belgium,2011-07-31,2011Jul,63694.0,1119004.0,0.056920261232310164
Belgium,2011-08-31,2011Aug,62591.0,1153802.0,0.054247609208512376
Belgium,2011-09-30,2011Sep,64331.0,1206826.0,0.053305944684652135
Belgium,2011-10-31,2011Oct,64873.0,1166117.0,0.055631639020784364
Belgium,2011-11-30,2011Nov,65877.0,1177669.0,0.05593846827928731
Belgium,2011-12-31,2011Dec,61582.0,1200783.0,0.05128486995568725
Belgium,2012-01-31,2012Jan,61029.0,1191846.0,0.051205440971400666
Belgium,2012-02-29,2012Feb,61603.0,1178029.0,0.052293279707036074
Belgium,2012-03-31,2012Mar,62503.0,1161269.0,0.0538230160281554
Belgium,2012-04-30,2012Apr,63262.0,1170241.0,0.05405895025041851
Belgium,2012-05-31,2012May,63885.0,1218589.0,0.052425387066517094
Belgium,2012-06-30,2012Jun,64880.0,1190369.0,0.054504107549843785
Belgium,2012-07-31,2012Jul,65723.0,1203168.0,0.05462495678076545
Belgium,2012-08-31,2012Aug,64977.0,1187586.0,0.054713511274130884
Belgium,2012-09-30,2012Sep,65583.0,1183418.0,0.055418288381620016
Belgium,2012-10-31,2012Oct,65670.0,1160128.0,0.05660582280575936
Belgium,2012-11-30,2012Nov,66667.0,1147115.0,0.058117102470109795
Belgium,2012-12-31,2012Dec,65199.0,1085303.0,0.06007446768321842
Belgium,2013-01-31,2013Jan,65276.0,1077342.0,0.06058985911623236
Belgium,2013-02-28,2013Feb,65275.0,1081017.0,0.060382954199610185
Belgium,2013-03-31,2013Mar,63208.0,1094588.0,0.057745928148307854
Belgium,2013-04-30,2013Apr,61487.0,1098340.0,0.05598175428373728
Belgium,2013-05-31,2013May,62661.0,1075162.0,0.05828051958681575
Belgium,2013-06-30,2013Jun,62232.0,1063318.0,0.058526235801519395
Belgium,2013-07-31,2013Jul,61171.0,1057809.0,0.057828019992267034
Belgium,2013-08-31,2013Aug,61814.0,1080378.0,0.057215159879227456
Belgium,2013-09-30,2013Sep,59227.0,1071452.0,0.05527732460250202
Belgium,2013-10-31,2013Oct,59472.0,1077097.0,0.055215082764133595
Belgium,2013-11-30,2013Nov,59031.0,1076488.0,0.05483665400821932
Belgium,2013-12-31,2013Dec,58824.0,1021568.0,0.05758206991605062
Belgium,2014-01-31,2014Jan,60315.0,1048594.0,0.05751987899987984
Belgium,2014-02-28,2014Feb,59502.0,1043081.0,0.05704446730407322
Belgium,2014-03-31,2014Mar,56418.0,1039705.0,0.054263468964754424
Belgium,2014-04-30,2014Apr,55765.0,1052046.0,0.053006237369848844
Belgium,2014-05-31,2014May,54975.0,1056277.0,0.052046006871303646
Belgium,2014-06-30,2014Jun,55551.0,1073877.0,0.051729388002536604
Belgium,2014-07-31,2014Jul,56053.0,1077417.0,0.052025353229065444
Belgium,2014-08-31,2014Aug,56501.0,1099447.0,0.05139038080052972
Belgium,2014-09-30,2014Sep,55648.0,1096927.0,0.05073081435683505
Belgium,2014-10-31,2014Oct,55753.0,1092031.0,0.051054411459015354
Belgium,2014-11-30,2014Nov,55719.0,1103399.0,0.05049759878339567
Belgium,2014-12-31,2014Dec,55500.0,1102009.0,0.050362565097018266
Belgium,2015-01-31,2015Jan,55121.0,1150749.0,0.04790010680000591
Belgium,2015-02-28,2015Feb,55350.0,1144125.0,0.04837758112094395
Belgium,2015-03-31,2015Mar,52840.0,1184410.0,0.044612929644295474
Belgium,2015-04-30,2015Apr,52892.0,1168401.0,0.04526870483678121
Belgium,2015-05-31,2015May,53918.0,1147272.0,0.046996701741173846
Belgium,2015-06-30,2015Jun,55863.0,1116438.0,0.050036813508676704
Belgium,2015-07-31,2015Jul,55565.0,1136188.0,0.04890475871950769
Belgium,2015-08-31,2015Aug,56643.0,1118356.0,0.0506484518346573
Belgium,2015-09-30,2015Sep,55001.0,1119591.0,0.04912597546782709
Belgium,2015-10-31,2015Oct,54847.0,1117976.0,0.04905919268392166
Belgium,2015-11-30,2015Nov,53509.0,1135874.0,0.04710821798896708
Belgium,2015-12-31,2015Dec,53245.0,1073483.0,0.04960022655226026
Belgium,2016-01-31,2016Jan,53257.0,1146578.0,0.046448649808386346
Belgium,2016-02-29,2016Feb,52832.0,1141723.0,0.04627392108243418
Belgium,2016-03-31,2016Mar,51054.0,1125794.0,0.045349326786250414
Belgium,2016-04-30,2016Apr,50416.0,1117300.0,0.045123064530564756
Belgium,2016-05-31,2016May,50372.0,1120485.0,0.044955532648808326
Belgium,2016-06-30,2016Jun,50561.0,1145783.0,0.044127902054752075
Belgium,2016-07-31,2016Jul,49918.0,1135691.0,0.04395385716713437
Belgium,2016-08-31,2016Aug,49449.0,1125216.0,0.04394622899070045
Belgium,2016-09-30,2016Sep,46196.0,1128479.0,0.040936517205902814
Belgium,2016-10-31,2016Oct,45894.0,1119079.0,0.041010509535073035
Belgium,2016-11-30,2016Nov,45753.0,1111560.0,0.041161070927345354
Belgium,2016-12-31,2016Dec,44630.0,1101999.0,0.040499129309554724
Belgium,2017-01-31,2017Jan,45283.0,1111800.0,0.04072944774239971
Belgium,2017-02-28,2017Feb,45583.0,1115458.0,0.04086482861748268
Belgium,2017-03-31,2017Mar,43082.0,1116290.0,0.03859391376792769
Belgium,2017-04-30,2017Apr,43311.0,1119902.0,0.03867391968225791
Belgium,2017-05-31,2017May,43388.0,1117945.0,0.03881049604408088
Belgium,2017-06-30,2017Jun,41045.0,1115377.0,0.036799216767066205
Belgium,2017-07-31,2017Jul,41380.0,1091149.0,0.03792332669507097
Belgium,2017-08-31,2017Aug,41099.0,1088199.0,0.037767908259426816
Belgium,2017-09-30,2017Sep,38853.0,1029264.0,0.03774833278925523
Belgium,2017-10-31,2017Oct,38710.0,1045834.0,0.037013522222455957
Belgium,2017-11-30,2017Nov,38300.0,1047397.0,0.03656684141734223
Belgium,2017-12-31,2017Dec,38098.0,1019898.0,0.03735471586374324
Belgium,2018-01-31,2018Jan,38370.0,1027221.0,0.037353208316418765
Belgium,2018-02-28,2018Feb,39435.0,1030535.0,0.038266531461813524
Belgium,2018-03-31,2018Mar,36513.0,1033424.0,0.03533206118688941
Belgium,2018-04-30,2018Apr,36146.0,1042644.0,0.03466763343960163
Belgium,2018-05-31,2018May,35557.0,1046902.0,0.033964019554838944
Belgium,2018-06-30,2018Jun,33604.0,1041380.0,0.03226872035184083
Belgium,2018-07-31,2018Jul,33863.0,1032054.0,0.0328112676274691
Belgium,2018-08-31,2018Aug,33620.0,1019820.0,0.032966601949363614
Belgium,2018-09-30,2018Sep,32692.0,1030627.0,0.03172049635804224
Belgium,2018-10-31,2018Oct,33788.0,1044308.0,0.03235443949486167
Belgium,2018-11-30,2018Nov,33808.0,1043375.0,0.03240253983467114
Belgium,2018-12-31,2018Dec,34551.0,1001881.0,0.03448613158648582
Belgium,2019-01-31,2019Jan,33933.0,1039070.0,0.03265708758793921
Belgium,2019-02-28,2019Feb,33618.0,1037093.0,0.032415607857733106
Belgium,2019-03-31,2019Mar,30841.0,1042895.0,0.02957248812200653
Belgium,2019-04-30,2019Apr,29792.0,1071244.0,0.027810657515934745
Belgium,2019-05-31,2019May,30858.0,1067683.0,0.028901836968463487
Belgium,2019-06-30,2019Jun,29538.0,1041854.0,0.02835138128758924
Belgium,2019-07-31,2019Jul,29228.0,1040629.0,0.028086859005466886
Belgium,2019-08-31,2019Aug,30218.0,1062750.0,0.028433780286991298
Belgium,2019-09-30,2019Sep,28920.0,1071343.0,0.02699415593325387
Belgium,2019-10-31,2019Oct,28504.0,1054006.0,0.027043489316000098
Belgium,2019-11-30,2019Nov,29037.0,1062109.0,0.027339001929180526
Belgium,2019-12-31,2019Dec,29513.0,1029819.0,0.02865843415202089
Belgium,2020-01-31,2020Jan,29639.0,1083008.0,0.027367295532442975
Belgium,2020-02-29,2020Feb,30789.0,1086255.0,0.02834417332946684
Belgium,2020-03-31,2020Mar,33649.0,1104522.0,0.030464762132397544
Belgium,2020-04-30,2020Apr,34575.0,1119348.0,0.030888517243967024
Belgium,2020-05-31,2020May,34148.0,1101284.0,0.031007442221988153
Belgium,2020-06-30,2020Jun,34157.0,1130138.0,0.030223742587188466
Belgium,2020-07-31,2020Jul,34178.0,1133061.0,0.030164307129095434
Belgium,2020-08-31,2020Aug,33694.0,1128044.0,0.029869402257358756
Belgium,2020-09-30,2020Sep,32596.0,1124776.0,0.02897999246072107
Belgium,2020-10-31,2020Oct,32420.0,1146425.0,0.028279215823102253
Belgium,2020-11-30,2020Nov,32008.0,1156347.0,0.02768027244417117
Belgium,2020-12-31,2020Dec,31547.0,1113867.0,0.02832205281240938
Belgium,2021-01-31,2021Jan,30838.0,1160251.0,0.02657873167099188
Belgium,2021-02-28,2021Feb,30798.0,1166043.0,0.026412405031375343
Belgium,2021-03-31,2021Mar,30550.0,1148974.0,0.02658893934936735
Belgium,2021-04-30,2021Apr,30324.0,1161346.0,0.026111081452039272
Belgium,2021-05-31,2021May,30794.0,1177812.0,0.02614508936910135
Belgium,2021-06-30,2021Jun,30789.0,1173129.0,0.02624519554115532
Belgium,2021-07-31,2021Jul,30187.0,1184100.0,0.02549362384933705
Belgium,2021-08-31,2021Aug,29469.0,1174866.0,0.025082860513454302
Belgium,2021-09-30,2021Sep,26920.0,1179165.0,0.022829714246945933
Belgium,2021-10-31,2021Oct,27066.0,1198403.0,0.022585056946619792
Belgium,2021-11-30,2021Nov,26885.0,1203152.0,0.022345472558745694
Belgium,2021-12-31,2021Dec,27533.0,1161228.0,0.02371024467201962
Belgium,2022-01-31,2022Jan,26779.0,1206564.0,0.02219442980231467
Belgium,2022-02-28,2022Feb,27624.0,1204520.0,0.02293361671039086
Belgium,2022-03-31,2022Mar,27283.0,1231790.0,0.022149067617045114
Belgium,2022-04-30,2022Apr,26983.0,1247049.0,0.02163748176695543
Belgium,2022-05-31,2022May,26809.0,1251267.0,0.021425483130299128
Belgium,2022-06-30,2022Jun,27320.0,1306102.0,0.020917202484951405
Belgium,2022-07-31,2022Jul,28526.0,1313133.0,0.021723618247351945
Belgium,2022-08-31,2022Aug,28638.0,1307232.0,0.021907358448997577
Belgium,2022-09-30,2022Sep,25209.0,1336774.0,0.018858086707251937
Belgium,2022-10-31,2022Oct,26335.0,1343711.0,0.01959870835320988
Belgium,2022-11-30,2022Nov,26217.0,1327456.0,0.019749807149916834
Belgium,2022-12-31,2022Dec,26489.0,1276333.0,0.0207539881833346
Belgium,2023-01-31,2023Jan,24198.0,1318270.0,0.0183558755035008
Belgium,2023-02-28,2023Feb,25097.0,1340121.0,0.018727413420131466
Belgium,2023-03-31,2023Mar,25178.0,1320670.0,0.01906456571285787
Belgium,2023-04-30,2023Apr,24951.0,1347893.0,0.01851111327086052
Belgium,2023-05-31,2023May,25100.0,1338409.0,0.018753609696288653
Belgium,2023-06-30,2023Jun,25293.0,1320927.0,0.01914791657676768
Belgium,2023-07-31,2023Jul,25566.0,1339374.0,0.019088021717608376
Belgium,2023-08-31,2023Aug,25790.0,1319155.0,0.019550394002221118
Belgium,2023-09-30,2023Sep,25705.0,1327512.0,0.019363290124684372
Belgium,2023-10-31,2023Oct,25507.0,1333600.0,0.01912642471505699
Belgium,2023-11-30,2023Nov,26074.0,1332942.0,0.019561241224299333
Belgium,2023-12-31,2023Dec,26588.0,1306014.0,0.020358127860803942
Belgium,2024-01-31,2024Jan,27404.0,1356014.0,0.020209230878147275
Belgium,2024-02-29,2024Feb,27143.0,1373459.0,0.019762512022564925
Belgium,2024-03-31,2024Mar,27817.0,1382562.0,0.020119893357404585
Belgium,2024-04-30,2024Apr,28263.0,1377599.0,0.020516129875239455
Belgium,2024-05-31,2024May,28390.0,1380305.0,0.02056791796016098
Belgium,2024-06-30,2024Jun,27857.0,1378745.0,0.020204606363033048
Belgium,2024-07-31,2024Jul,27908.0,1390764.0,0.020066668392336874
Belgium,2024-08-31,2024Aug,28245.0,1364302.0,0.020702894227231212
Belgium,2024-09-30,2024Sep,27746.0,1397959.0,0.019847506257336587
Belgium,2024-10-31,2024Oct,28808.0,1392726.0,0.020684614202650053
Belgium,2024-11-30,2024Nov,30195.0,1396065.0,0.021628649095851556
Belgium,2024-12-31,2024Dec,30198.0,1400880.0,0.021556450231283192
Belgium,2025-01-31,2025Jan,34145.0,1431977.0,0.023844656722838427
Belgium,2025-02-28,2025Feb,35085.0,1456109.0,0.024095036841335366
Belgium,2025-03-31,2025Mar,36835.0,1441841.0,0.025547199725905977
Belgium,2025-04-30,2025Apr,37607.0,1467588.0,0.025625039179933334
Belgium,2025-05-31,2025May,38136.0,1476724.0,0.02582473095852712
Belgium,2025-06-30,2025Jun,37359.0,1461384.0,0.02556412277676504
Belgium,2025-07-31,2025Jul,38124.0,1431582.0,0.026630678508112005
Belgium,2025-08-31,2025Aug,37955.0,1435526.0,0.0264397858346
Belgium,2025-09-30,2025Sep,37720.0,1461893.0,0.025802161991335892
Belgium,2025-10-31,2025Oct,37835.0,1455207.0,0.025999737494390832
Belgium,2025-11-30,2025Nov,38845.0,1459877.0,0.02660840605064673
Belgium,2025-12-31,2025Dec,38845.0,1453117.0,0.02673219018152014
Belgium,2026-01-31,2026Jan,39281.0,1466015.0,0.026794405241419766
Belgium,2026-02-28,2026Feb,39593.0,1456892.0,0.02717634526100768
Belgium,2026-03-31,2026Mar,40361.0,1486272.0,0.027155863798820134
Belgium,2026-04-30,2026Apr,40852.0,1463193.0,0.027919761781255104
Finland,1997-09-30,1997Sep,8995.0,106650.2,0.08434114516428474
Finland,1997-10-31,1997Oct,9018.0,109160.3,0.08261245159641371
Finland,1997-11-30,1997Nov,8778.0,107316.52,0.0817954216182187
Finland,1997-12-31,1997Dec,9550.0,105236.66,0.09074784395475873
Finland,1998-01-31,1998Jan,9877.15,105287.73,0.09381102622309362
