vintage,vintage_year,vintage_month,forecast_year,iso3,country,subject_code,subject_descriptor,units,value
1999-Oct,1999,Oct,2000,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.5289251212290043
1999-Oct,1999,Oct,2000,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,4.5187227126565945
1999-Oct,1999,Oct,2000,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,0.24925135577559668
1999-Oct,1999,Oct,2000,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.7429778708806605
1999-Oct,1999,Oct,2000,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,5.402411921804314
1999-Oct,1999,Oct,2000,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,2.78934616625036
1999-Oct,1999,Oct,2000,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-2.391105827034321
1999-Oct,1999,Oct,2000,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,0.4363267744761528
1999-Oct,1999,Oct,2000,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,1.7219743205934748
1999-Oct,1999,Oct,2000,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,
1999-Oct,1999,Oct,2000,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,5.896091345657278
1999-Oct,1999,Oct,2000,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-7.367327148859318
2000-Apr,2000,Apr,2001,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.0109113990255132
2000-Apr,2000,Apr,2001,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,5.229491272644853
2000-Apr,2000,Apr,2001,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,0.6736668707610582
2000-Apr,2000,Apr,2001,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.7208797939714697
2000-Apr,2000,Apr,2001,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,5.654052961987584
2000-Apr,2000,Apr,2001,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,3.1429599477403682
2000-Apr,2000,Apr,2001,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.7742631991925206
2000-Apr,2000,Apr,2001,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.8839449561316035
2000-Apr,2000,Apr,2001,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,1.1141196302746252
2000-Apr,2000,Apr,2001,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,
2000-Apr,2000,Apr,2001,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,6.122081020715737
2000-Apr,2000,Apr,2001,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-9.29454827183154
2000-Oct,2000,Oct,2001,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.7953592908894183
2000-Oct,2000,Oct,2001,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,5.128096302521261
2000-Oct,2000,Oct,2001,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.0010804771671624816
2000-Oct,2000,Oct,2001,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.8773152521806422
2000-Oct,2000,Oct,2001,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,5.300174277695322
2000-Oct,2000,Oct,2001,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,3.4454226098821206
2000-Oct,2000,Oct,2001,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-4.929749976805526
2000-Oct,2000,Oct,2001,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.8964016631130765
2000-Oct,2000,Oct,2001,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,1.3143068248203813
2000-Oct,2000,Oct,2001,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,0.0
2000-Oct,2000,Oct,2001,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,6.487998552255908
2000-Oct,2000,Oct,2001,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-10.492038511526337
2001-Apr,2001,Apr,2002,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,-2.2501063082965143
2001-Apr,2001,Apr,2002,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,4.921951519766735
2001-Apr,2001,Apr,2002,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.9533257126543505
2001-Apr,2001,Apr,2002,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-3.0383506051816
2001-Apr,2001,Apr,2002,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,7.64448532094006
2001-Apr,2001,Apr,2002,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,2.3257154484060525
2001-Apr,2001,Apr,2002,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-7.131289292938339
2001-Apr,2001,Apr,2002,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-2.610741320297173
2001-Apr,2001,Apr,2002,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,0.05880956980217213
2001-Apr,2001,Apr,2002,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,0.0
2001-Apr,2001,Apr,2002,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,3.3540769579989345
2001-Apr,2001,Apr,2002,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-9.320324248406662
2001-Oct,2001,Oct,2002,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,-2.551716512305825
2001-Oct,2001,Oct,2002,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,5.229778392962257
2001-Oct,2001,Oct,2002,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.4867890736530256
2001-Oct,2001,Oct,2002,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-2.103657930335077
2001-Oct,2001,Oct,2002,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,5.325165781238296
2001-Oct,2001,Oct,2002,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,2.582939565373703
2001-Oct,2001,Oct,2002,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-6.406200256456311
2001-Oct,2001,Oct,2002,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-2.1932559041384043
2001-Oct,2001,Oct,2002,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,0.09969213949855599
2001-Oct,2001,Oct,2002,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,0.0
2001-Oct,2001,Oct,2002,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,4.627933142126504
2001-Oct,2001,Oct,2002,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-8.740093051239333
2002-Apr,2002,Apr,2003,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.4261240211120456
2002-Apr,2002,Apr,2003,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,5.134397587586714
2002-Apr,2002,Apr,2003,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,0.6302043440732306
2002-Apr,2002,Apr,2003,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.5601543392267154
2002-Apr,2002,Apr,2003,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,4.883188145913422
2002-Apr,2002,Apr,2003,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,2.228467302067055
2002-Apr,2002,Apr,2003,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-6.0096806728977334
2002-Apr,2002,Apr,2003,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.6314033971643211
2002-Apr,2002,Apr,2003,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,1.00496132148505
2002-Apr,2002,Apr,2003,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,0.0
2002-Apr,2002,Apr,2003,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,3.332221221000711
2002-Apr,2002,Apr,2003,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-8.947220943724963
2002-Oct,2002,Oct,2003,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,-2.276323270349068
2002-Oct,2002,Oct,2003,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,4.859528759165305
2002-Oct,2002,Oct,2003,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,2.123158123525608
2002-Oct,2002,Oct,2003,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.7969094667509986
2002-Oct,2002,Oct,2003,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,7.583295130360555
2002-Oct,2002,Oct,2003,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,1.4372218130828542
2002-Oct,2002,Oct,2003,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-5.401014686112979
2002-Oct,2002,Oct,2003,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.9415137033801042
2002-Oct,2002,Oct,2003,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,0.24860254894368813
2002-Oct,2002,Oct,2003,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,0.0
2002-Oct,2002,Oct,2003,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,2.961137417125431
2002-Oct,2002,Oct,2003,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-7.523042171871912
2003-Apr,2003,Apr,2004,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.055529141734181
2003-Apr,2003,Apr,2004,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,3.359800394965008
2003-Apr,2003,Apr,2004,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,2.63242767040572
2003-Apr,2003,Apr,2004,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.8081401164223305
2003-Apr,2003,Apr,2004,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,6.23816903493684
2003-Apr,2003,Apr,2004,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,1.901814803550954
2003-Apr,2003,Apr,2004,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-6.783403780732522
2003-Apr,2003,Apr,2004,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.1121855037889075
2003-Apr,2003,Apr,2004,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,0.34328987498252583
2003-Apr,2003,Apr,2004,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,9.8313665934363
2003-Apr,2003,Apr,2004,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,2.2096975167933905
2003-Apr,2003,Apr,2004,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-6.908807259835475
2003-Oct,2003,Oct,2004,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.15355289502071912
2003-Oct,2003,Oct,2004,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,4.37109028712948
2003-Oct,2003,Oct,2004,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,2.1059963519072227
2003-Oct,2003,Oct,2004,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-2.6671358051558083
2003-Oct,2003,Oct,2004,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,5.764064981662209
2003-Oct,2003,Oct,2004,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,1.5655659306334428
2003-Oct,2003,Oct,2004,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-6.550196503857351
2003-Oct,2003,Oct,2004,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.1067393008216888
2003-Oct,2003,Oct,2004,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.8534707096565279
2003-Oct,2003,Oct,2004,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,9.8313665934363
2003-Oct,2003,Oct,2004,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,3.307088239573878
2003-Oct,2003,Oct,2004,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-4.211961717196868
2004-Apr,2004,Apr,2005,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.4533361084524965
2004-Apr,2004,Apr,2005,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,4.503193199114647
2004-Apr,2004,Apr,2005,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,2.6692237880054805
2004-Apr,2004,Apr,2005,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-2.8920983256215087
2004-Apr,2004,Apr,2005,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,6.259444712434769
2004-Apr,2004,Apr,2005,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,0.6518047803090533
2004-Apr,2004,Apr,2005,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-4.417430598517133
2004-Apr,2004,Apr,2005,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.319040534661532
2004-Apr,2004,Apr,2005,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.528028689139912
2004-Apr,2004,Apr,2005,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,7.972404296791489
2004-Apr,2004,Apr,2005,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,2.8548344197565
2004-Apr,2004,Apr,2005,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-4.005366757616461
2004-Oct,2004,Oct,2005,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.1148090942310338
2004-Oct,2004,Oct,2005,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,4.6057545057962255
2004-Oct,2004,Oct,2005,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,4.751683662790318
2004-Oct,2004,Oct,2005,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-3.5781274277820954
2004-Oct,2004,Oct,2005,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,6.157788121334972
2004-Oct,2004,Oct,2005,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.6445978071358962
2004-Oct,2004,Oct,2005,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-5.694585444191041
2004-Oct,2004,Oct,2005,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.330964566174633
2004-Oct,2004,Oct,2005,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.7788275018077985
2004-Oct,2004,Oct,2005,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,11.412582763526258
2004-Oct,2004,Oct,2005,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,3.1485240387569515
2004-Oct,2004,Oct,2005,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-6.3127340192974435
2005-Apr,2005,Apr,2006,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.1297518615610747
2005-Apr,2005,Apr,2006,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,4.229861276225395
2005-Apr,2005,Apr,2006,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,3.4241694619849494
2005-Apr,2005,Apr,2006,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-5.354933963528284
2005-Apr,2005,Apr,2006,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,4.955718459505587
2005-Apr,2005,Apr,2006,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.06521369169388239
2005-Apr,2005,Apr,2006,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-3.2115159090073537
2005-Apr,2005,Apr,2006,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.4009930262757104
2005-Apr,2005,Apr,2006,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.9495070001585674
2005-Apr,2005,Apr,2006,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,10.11009630395789
2005-Apr,2005,Apr,2006,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,4.533142964465725
2005-Apr,2005,Apr,2006,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-6.908719165530061
2005-Oct,2005,Oct,2006,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.30708950804923363
2005-Oct,2005,Oct,2006,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,3.952766417148808
2005-Oct,2005,Oct,2006,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,4.401713037971873
2005-Oct,2005,Oct,2006,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-6.875078652827122
2005-Oct,2005,Oct,2006,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,4.426362508377992
2005-Oct,2005,Oct,2006,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.460294505133606
2005-Oct,2005,Oct,2006,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-4.033923939609842
2005-Oct,2005,Oct,2006,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.773928469307069
2005-Oct,2005,Oct,2006,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.4155382783197614
2005-Oct,2005,Oct,2006,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,9.103781317644694
2005-Oct,2005,Oct,2006,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,5.274069848255851
2005-Oct,2005,Oct,2006,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-7.68920346808466
2006-Apr,2006,Apr,2007,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,0.9380648591089367
2006-Apr,2006,Apr,2007,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,4.777063850915384
2006-Apr,2006,Apr,2007,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,4.310025396371346
2006-Apr,2006,Apr,2007,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-8.476660477821962
2006-Apr,2006,Apr,2007,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,2.6876753455827407
2006-Apr,2006,Apr,2007,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,-2.061932820479563
2006-Apr,2006,Apr,2007,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-7.8836036241397105
2006-Apr,2006,Apr,2007,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-3.2991406563655996
2006-Apr,2006,Apr,2007,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,-0.6569804560695199
2006-Apr,2006,Apr,2007,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,7.287369203855677
2006-Apr,2006,Apr,2007,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,7.858413767615723
2006-Apr,2006,Apr,2007,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-9.382562541454067
2006-Oct,2006,Oct,2007,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,1.7369673271753798
2006-Oct,2006,Oct,2007,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,2.6615381534114992
2006-Oct,2006,Oct,2007,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,3.974114832298821
2006-Oct,2006,Oct,2007,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-8.683616976388906
2006-Oct,2006,Oct,2007,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,4.641424715768242
2006-Oct,2006,Oct,2007,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.6918644961780902
2006-Oct,2006,Oct,2007,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-7.964726736519477
2006-Oct,2006,Oct,2007,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-3.228972281879204
2006-Oct,2006,Oct,2007,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.0341495320505056
2006-Oct,2006,Oct,2007,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,8.18917419636795
2006-Oct,2006,Oct,2007,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,7.88047882171293
2006-Oct,2006,Oct,2007,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-9.630147579183225
2007-Apr,2007,Apr,2008,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,1.6475140718873744
2007-Apr,2007,Apr,2008,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,2.523329289282834
2007-Apr,2007,Apr,2008,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,5.172843682638098
2007-Apr,2007,Apr,2008,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-9.792381559339452
2007-Apr,2007,Apr,2008,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,5.196838988409615
2007-Apr,2007,Apr,2008,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,-2.32818350863185
2007-Apr,2007,Apr,2008,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-8.67465468435588
2007-Apr,2007,Apr,2008,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-3.0000000000000115
2007-Apr,2007,Apr,2008,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,-2.2278585153033497
2007-Apr,2007,Apr,2008,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,11.405530550385869
2007-Apr,2007,Apr,2008,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,7.637643672608663
2007-Apr,2007,Apr,2008,PRT,Portugal,BCA_GDP_BP6,Current account balance,Percent of GDP,-9.056120583189236
2007-Oct,2007,Oct,2008,AUT,Austria,BCA_GDP_BP6,Current account balance,Percent of GDP,3.6640372085594044
2007-Oct,2007,Oct,2008,BEL,Belgium,BCA_GDP_BP6,Current account balance,Percent of GDP,2.5487125508693484
2007-Oct,2007,Oct,2008,DEU,Germany,BCA_GDP_BP6,Current account balance,Percent of GDP,5.099735868218809
2007-Oct,2007,Oct,2008,ESP,Spain,BCA_GDP_BP6,Current account balance,Percent of GDP,-10.154699214325213
2007-Oct,2007,Oct,2008,FIN,Finland,BCA_GDP_BP6,Current account balance,Percent of GDP,5.005368594928415
2007-Oct,2007,Oct,2008,FRA,France,BCA_GDP_BP6,Current account balance,Percent of GDP,-1.8401694772598045
2007-Oct,2007,Oct,2008,GRC,Greece,BCA_GDP_BP6,Current account balance,Percent of GDP,-9.575202115145686
2007-Oct,2007,Oct,2008,IRL,Ireland,BCA_GDP_BP6,Current account balance,Percent of GDP,-3.2993799660249756
2007-Oct,2007,Oct,2008,ITA,Italy,BCA_GDP_BP6,Current account balance,Percent of GDP,-2.237288173084799
2007-Oct,2007,Oct,2008,LUX,Luxembourg,BCA_GDP_BP6,Current account balance,Percent of GDP,10.317496155449753
2007-Oct,2007,Oct,2008,NLD,Netherlands,BCA_GDP_BP6,Current account balance,Percent of GDP,6.748579842121881
